,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,lead,phase2,phase3,closed
324,324,324,324,324,324,324,324,324,324,418,2015-08-08,,,
325,325,325,325,325,325,325,325,325,325,420,2015-08-10,,,
326,326,326,326,326,326,326,326,326,326,422,2015-08-12,2015-09-16,2015-09-16,2015-09-16
327,327,327,327,327,327,327,327,327,327,424,2015-08-14,,,
328,328,328,328,328,328,328,328,328,328,426,2015-08-16,2015-09-23,2015-10-03,2015-10-03
329,329,329,329,329,329,329,329,329,329,427,2015-08-17,2015-09-25,2015-10-24,2015-11-06
330,330,330,330,330,330,330,330,330,330,428,2015-08-18,2015-09-10,2015-10-04,2015-10-04
331,331,331,331,331,331,331,331,331,331,429,2015-08-19,,,
332,332,332,332,332,332,332,332,332,332,431,2015-08-21,,,
333,333,333,333,333,333,333,333,333,333,432,2015-08-22,2015-09-28,2015-10-13,2015-10-25
334,334,334,334,334,334,334,334,334,334,434,2015-08-24,2015-09-30,2015-10-10,2015-10-24
335,335,335,335,335,335,335,335,335,335,435,2015-08-25,2015-10-26,2015-12-01,2015-12-24
336,336,336,336,336,336,336,336,336,336,437,2015-08-27,,,
337,337,337,337,337,337,337,337,337,337,438,2015-08-28,2015-10-09,2015-11-24,2015-12-12
338,338,338,338,338,338,338,338,338,338,439,2015-08-29,2015-10-20,2015-11-04,2015-11-04
339,339,339,339,339,339,339,339,339,339,440,2015-08-30,2015-10-05,2015-10-28,2015-10-28
340,340,340,340,340,340,340,340,340,340,442,2015-09-01,2015-09-27,2015-09-27,2015-09-27
341,341,341,341,341,341,341,341,341,341,443,2015-09-02,2015-09-17,2015-10-21,2015-10-30
342,342,342,342,342,342,342,342,342,342,444,2015-09-03,2015-10-25,2015-11-14,2015-11-15
343,343,343,343,343,343,343,343,343,343,445,2015-09-04,,,
344,344,344,344,344,344,344,344,344,344,446,2015-09-05,2015-10-11,2015-10-20,2015-10-20
345,345,345,345,345,345,345,345,345,345,447,2015-09-06,2015-09-26,2015-10-22,2015-11-11
346,346,346,346,346,346,346,346,346,346,448,2015-09-07,2015-10-02,2015-10-02,2015-10-02
347,347,347,347,347,347,347,347,347,347,449,2015-09-08,,,
348,348,348,348,348,348,348,348,348,348,451,2015-09-10,,,
349,349,349,349,349,349,349,349,349,349,452,2015-09-11,,,
350,350,350,350,350,350,350,350,350,350,453,2015-09-12,2015-10-30,2015-10-30,2015-10-30
351,351,351,351,351,351,351,351,351,351,454,2015-09-13,2015-10-05,2015-10-19,2015-10-23
352,352,352,352,352,352,352,352,352,352,455,2015-09-14,,,
353,353,353,353,353,353,353,353,353,353,456,2015-09-15,,,
354,354,354,354,354,354,354,354,354,354,457,2015-09-16,,,
355,355,355,355,355,355,355,355,355,355,458,2015-09-17,2015-10-21,2015-10-22,2015-11-06
356,356,356,356,356,356,356,356,356,356,459,2015-09-18,2015-11-17,2015-12-08,2015-12-30
357,357,357,357,357,357,357,357,357,357,460,2015-09-19,,,
358,358,358,358,358,358,358,358,358,358,461,2015-09-20,2015-11-09,2015-12-04,2015-12-04
359,359,359,359,359,359,359,359,359,359,462,2015-09-21,,,
360,360,360,360,360,360,360,360,360,360,464,2015-09-23,,,
361,361,361,361,361,361,361,361,361,361,465,2015-09-24,,,
362,362,362,362,362,362,362,362,362,362,466,2015-09-25,2015-11-04,2015-11-09,2015-11-29
363,363,363,363,363,363,363,363,363,363,467,2015-09-26,,,
364,364,364,364,364,364,364,364,364,364,468,2015-09-27,2015-11-09,2015-12-01,2015-12-01
365,365,365,365,365,365,365,365,365,365,469,2015-09-28,2015-10-25,2015-10-25,2015-10-25
366,366,366,366,366,366,366,366,366,366,471,2015-09-30,,,
367,367,367,367,367,367,367,367,367,367,472,2015-10-01,2015-10-30,2015-12-05,2015-12-05
368,368,368,368,368,368,368,368,368,368,474,2015-10-03,2015-10-31,2015-11-20,2015-11-20
369,369,369,369,369,369,369,369,369,369,475,2015-10-04,,,
370,370,370,370,370,370,370,370,370,370,476,2015-10-05,2015-11-12,2015-11-12,2015-11-12
371,371,371,371,371,371,371,371,371,371,477,2015-10-06,,,
372,372,372,372,372,372,372,372,372,372,479,2015-10-08,,,
373,373,373,373,373,373,373,373,373,373,480,2015-10-09,2015-11-23,2015-11-28,2015-11-28
374,374,374,374,374,374,374,374,374,374,482,2015-10-11,2015-11-19,2015-11-29,2015-11-29
375,375,375,375,375,375,375,375,375,375,483,2015-10-12,2015-12-04,2015-12-20,2015-12-20
376,376,376,376,376,376,376,376,376,376,484,2015-10-13,,,
377,377,377,377,377,377,377,377,377,377,485,2015-10-14,,,
378,378,378,378,378,378,378,378,378,378,486,2015-10-15,2015-11-27,2015-12-18,2015-12-31
379,379,379,379,379,379,379,379,379,379,487,2015-10-16,2015-12-14,2015-12-26,2016-01-14
380,380,380,380,380,380,380,380,380,380,488,2015-10-17,,,
381,381,381,381,381,381,381,381,381,381,489,2015-10-18,,,
382,382,382,382,382,382,382,382,382,382,491,2015-10-20,,,
383,383,383,383,383,383,383,383,383,383,492,2015-10-21,2015-11-18,2015-12-16,2015-12-16
384,384,384,384,384,384,384,384,384,384,493,2015-10-22,,,
385,385,385,385,385,385,385,385,385,385,494,2015-10-23,2015-12-01,2015-12-01,2015-12-01
386,386,386,386,386,386,386,386,386,386,495,2015-10-24,2015-12-08,2015-12-28,2015-12-28
387,387,387,387,387,387,387,387,387,387,496,2015-10-25,2015-12-20,2016-01-07,2016-01-24
388,388,388,388,388,388,388,388,388,388,497,2015-10-26,2015-12-22,2016-01-14,2016-01-14
389,389,389,389,389,389,389,389,389,389,498,2015-10-27,,,
390,390,390,390,390,390,390,390,390,390,499,2015-10-28,2015-12-07,2015-12-18,2016-01-02
391,391,391,391,391,391,391,391,391,391,500,2015-10-29,2015-11-01,2015-12-09,2016-01-02
392,392,392,392,392,392,392,392,392,392,501,2015-10-30,2015-12-24,2016-01-31,2016-02-10
393,393,393,393,393,393,393,393,393,393,502,2015-10-31,2015-11-28,2015-12-12,2015-12-12
394,394,394,394,394,394,394,394,394,394,503,2015-11-01,2015-11-17,2015-12-05,2015-12-10
395,395,395,395,395,395,395,395,395,395,504,2015-11-02,2016-01-01,2016-01-17,2016-01-17
396,396,396,396,396,396,396,396,396,396,506,2015-11-04,2015-12-19,2016-01-23,2016-01-23
397,397,397,397,397,397,397,397,397,397,507,2015-11-05,2015-11-22,2015-12-17,2015-12-17
398,398,398,398,398,398,398,398,398,398,508,2015-11-06,2015-12-12,2015-12-21,2015-12-21
399,399,399,399,399,399,399,399,399,399,509,2015-11-07,2015-12-17,2016-01-03,2016-01-03
400,400,400,400,400,400,400,400,400,400,510,2015-11-08,2015-11-23,2015-12-05,2015-12-05
401,401,401,401,401,401,401,401,401,401,511,2015-11-09,2015-12-11,2016-01-04,2016-01-04
402,402,402,402,402,402,402,402,402,402,512,2015-11-10,2015-12-12,2015-12-22,2015-12-22
403,403,403,403,403,403,403,403,403,403,513,2015-11-11,2016-01-05,2016-01-06,2016-01-06
404,404,404,404,404,404,404,404,404,404,514,2015-11-12,,,
405,405,405,405,405,405,405,405,405,405,515,2015-11-13,2016-01-13,2016-01-31,2016-01-31
406,406,406,406,406,406,406,406,406,406,516,2015-11-14,2015-12-24,2016-01-26,2016-02-07
407,407,407,407,407,407,407,407,407,407,517,2015-11-15,2016-01-21,2016-02-06,2016-02-06
408,408,408,408,408,408,408,408,408,408,518,2015-11-16,2015-12-28,2016-01-28,2016-02-22
409,409,409,409,409,409,409,409,409,409,519,2015-11-17,,,
410,410,410,410,410,410,410,410,410,410,520,2015-11-18,,,
411,411,411,411,411,411,411,411,411,411,521,2015-11-19,2016-01-02,2016-01-22,2016-01-22
412,412,412,412,412,412,412,412,412,412,522,2015-11-20,2015-12-13,2016-01-02,2016-01-02
413,413,413,413,413,413,413,413,413,413,523,2015-11-21,2015-12-31,2016-01-05,2016-01-05
414,414,414,414,414,414,414,414,414,414,524,2015-11-22,2016-01-06,2016-01-26,2016-01-27
415,415,415,415,415,415,415,415,415,415,525,2015-11-23,,,
416,416,416,416,416,416,416,416,416,416,526,2015-11-24,2016-01-15,2016-01-15,2016-01-15
417,417,417,417,417,417,417,417,417,417,527,2015-11-25,2015-12-19,2016-01-12,2016-01-12
418,418,418,418,418,418,418,418,418,418,530,2015-11-28,,,
419,419,419,419,419,419,419,419,419,419,532,2015-11-30,2015-12-01,2016-01-04,2016-01-04
420,420,420,420,420,420,420,420,420,420,534,2015-12-02,,,
421,421,421,421,421,421,421,421,421,421,535,2015-12-03,2016-01-23,2016-02-08,2016-02-08
422,422,422,422,422,422,422,422,422,422,536,2015-12-04,,,
423,423,423,423,423,423,423,423,423,423,539,2015-12-07,2016-01-29,2016-01-29,2016-01-29
424,424,424,424,424,424,424,424,424,424,540,2015-12-08,2016-01-15,2016-02-07,2016-02-28
425,425,425,425,425,425,425,425,425,425,542,2015-12-10,2016-01-16,2016-02-08,2016-02-08
426,426,426,426,426,426,426,426,426,426,543,2015-12-11,2015-12-30,2016-02-03,2016-02-03
427,427,427,427,427,427,427,427,427,427,544,2015-12-12,2016-01-07,2016-01-26,2016-02-18
428,428,428,428,428,428,428,428,428,428,545,2015-12-13,,,
429,429,429,429,429,429,429,429,429,429,546,2015-12-14,,,
430,430,430,430,430,430,430,430,430,430,547,2015-12-15,2016-01-06,2016-01-24,2016-02-03
431,431,431,431,431,431,431,431,431,431,548,2015-12-16,2016-01-11,2016-01-11,2016-01-11
432,432,432,432,432,432,432,432,432,432,551,2015-12-19,2016-02-18,2016-03-03,2016-03-03
433,433,433,433,433,433,433,433,433,433,552,2015-12-20,2016-01-28,2016-02-10,2016-02-21
434,434,434,434,434,434,434,434,434,434,553,2015-12-21,2016-01-20,2016-01-21,2016-01-21
435,435,435,435,435,435,435,435,435,435,554,2015-12-22,,,
436,436,436,436,436,436,436,436,436,436,555,2015-12-23,,,
437,437,437,437,437,437,437,437,437,437,556,2015-12-24,,,
438,438,438,438,438,438,438,438,438,438,557,2015-12-25,2016-01-21,2016-02-04,2016-02-27
439,439,439,439,439,439,439,439,439,439,558,2015-12-26,,,
440,440,440,440,440,440,440,440,440,440,559,2015-12-27,,,
441,441,441,441,441,441,441,441,441,441,560,2015-12-28,2016-01-17,2016-02-18,2016-02-18
442,442,442,442,442,442,442,442,442,442,561,2015-12-29,2016-03-06,2016-03-27,2016-03-27
443,443,443,443,443,443,443,443,443,443,562,2015-12-30,,,
444,444,444,444,444,444,444,444,444,444,563,2015-12-31,2016-01-31,2016-03-17,2016-03-17
445,445,445,445,445,445,445,445,445,445,564,2016-01-01,2016-02-04,2016-02-13,2016-02-13
446,446,446,446,446,446,446,446,446,446,565,2016-01-02,,,
447,447,447,447,447,447,447,447,447,447,566,2016-01-03,,,
448,448,448,448,448,448,448,448,448,448,568,2016-01-05,,,
449,449,449,449,449,449,449,449,449,449,569,2016-01-06,,,
450,450,450,450,450,450,450,450,450,450,570,2016-01-07,2016-02-26,2016-03-24,2016-03-24
451,451,451,451,451,451,451,451,451,451,571,2016-01-08,2016-02-22,2016-03-07,2016-03-07
452,452,452,452,452,452,452,452,452,452,572,2016-01-09,,,
453,453,453,453,453,453,453,453,453,453,573,2016-01-10,2016-01-19,2016-01-19,2016-01-19
454,454,454,454,454,454,454,454,454,454,575,2016-01-12,,,
455,455,455,455,455,455,455,455,455,455,577,2016-01-14,2016-02-22,2016-03-18,2016-04-04
456,456,456,456,456,456,456,456,456,456,578,2016-01-15,2016-02-24,2016-03-08,2016-03-16
457,457,457,457,457,457,457,457,457,457,579,2016-01-16,2016-03-09,2016-04-03,2016-04-03
458,458,458,458,458,458,458,458,458,458,580,2016-01-17,,,
459,459,459,459,459,459,459,459,459,459,581,2016-01-18,,,
460,460,460,460,460,460,460,460,460,460,582,2016-01-19,2016-02-22,2016-03-08,2016-04-03
461,461,461,461,461,461,461,461,461,461,583,2016-01-20,,,
462,462,462,462,462,462,462,462,462,462,584,2016-01-21,2016-04-01,2016-04-01,2016-04-01
463,463,463,463,463,463,463,463,463,463,585,2016-01-22,2016-02-24,2016-03-23,2016-03-23
464,464,464,464,464,464,464,464,464,464,586,2016-01-23,,,
465,465,465,465,465,465,465,465,465,465,587,2016-01-24,,,
466,466,466,466,466,466,466,466,466,466,588,2016-01-25,2016-03-11,2016-04-18,2016-04-22
467,467,467,467,467,467,467,467,467,467,591,2016-01-28,,,
468,468,468,468,468,468,468,468,468,468,592,2016-01-29,2016-02-24,2016-04-07,2016-04-07
469,469,469,469,469,469,469,469,469,469,593,2016-01-30,,,
470,470,470,470,470,470,470,470,470,470,594,2016-01-31,2016-02-25,2016-03-24,2016-04-15
471,471,471,471,471,471,471,471,471,471,595,2016-02-01,2016-03-16,2016-03-16,2016-03-16
472,472,472,472,472,472,472,472,472,472,596,2016-02-02,,,
473,473,473,473,473,473,473,473,473,473,597,2016-02-03,,,
474,474,474,474,474,474,474,474,474,474,598,2016-02-04,2016-02-14,2016-02-14,2016-02-14
475,475,475,475,475,475,475,475,475,475,599,2016-02-05,,,
476,476,476,476,476,476,476,476,476,476,600,2016-02-06,,,
477,477,477,477,477,477,477,477,477,477,602,2016-02-08,2016-03-08,2016-03-27,2016-04-12
478,478,478,478,478,478,478,478,478,478,603,2016-02-09,,,
479,479,479,479,479,479,479,479,479,479,604,2016-02-10,,,
480,480,480,480,480,480,480,480,480,480,605,2016-02-11,,,
481,481,481,481,481,481,481,481,481,481,606,2016-02-12,2016-03-26,2016-04-09,2016-04-27
482,482,482,482,482,482,482,482,482,482,608,2016-02-14,,,
483,483,483,483,483,483,483,483,483,483,609,2016-02-15,2016-04-21,2016-05-10,2016-05-23
484,484,484,484,484,484,484,484,484,484,610,2016-02-16,2016-03-13,2016-04-13,2016-04-13
485,485,485,485,485,485,485,485,485,485,611,2016-02-17,,,
486,486,486,486,486,486,486,486,486,486,612,2016-02-18,2016-03-03,2016-03-22,2016-03-22
487,487,487,487,487,487,487,487,487,487,613,2016-02-19,2016-03-11,2016-03-11,2016-03-11
488,488,488,488,488,488,488,488,488,488,614,2016-02-20,2016-03-30,2016-04-22,2016-04-22
489,489,489,489,489,489,489,489,489,489,615,2016-02-21,2016-04-08,2016-05-05,2016-05-05
490,490,490,490,490,490,490,490,490,490,617,2016-02-23,2016-04-01,2016-04-28,2016-04-28
491,491,491,491,491,491,491,491,491,491,618,2016-02-24,2016-04-09,2016-04-30,2016-04-30
492,492,492,492,492,492,492,492,492,492,619,2016-02-25,2016-04-04,2016-05-06,2016-05-06
493,493,493,493,493,493,493,493,493,493,620,2016-02-26,2016-03-16,2016-04-23,2016-05-19
494,494,494,494,494,494,494,494,494,494,621,2016-02-27,2016-05-02,2016-06-14,
495,495,495,495,495,495,495,495,495,495,622,2016-02-28,2016-04-05,2016-04-24,2016-04-24
496,496,496,496,496,496,496,496,496,496,623,2016-02-29,2016-03-30,2016-04-20,2016-05-08
497,497,497,497,497,497,497,497,497,497,624,2016-03-01,,,
498,498,498,498,498,498,498,498,498,498,627,2016-03-04,,,
499,499,499,499,499,499,499,499,499,499,629,2016-03-06,2016-03-30,2016-05-03,2016-05-03
500,500,500,500,500,500,500,500,500,500,630,2016-03-07,,,
501,501,501,501,501,501,501,501,501,501,631,2016-03-08,2016-04-15,2016-05-09,2016-05-09
502,502,502,502,502,502,502,502,502,502,632,2016-03-09,,,
503,503,503,503,503,503,503,503,503,503,633,2016-03-10,2016-04-25,2016-05-11,2016-05-11
504,504,504,504,504,504,504,504,504,504,635,2016-03-12,2016-04-07,2016-04-28,2016-04-28
505,505,505,505,505,505,505,505,505,505,636,2016-03-13,2016-05-01,2016-05-30,2016-05-30
506,506,506,506,506,506,506,506,506,506,639,2016-03-16,2016-05-22,,
507,507,507,507,507,507,507,507,507,507,640,2016-03-17,2016-04-13,2016-04-13,2016-04-13
508,508,508,508,508,508,508,508,508,508,641,2016-03-18,,,
509,509,509,509,509,509,509,509,509,509,642,2016-03-19,,,
510,510,510,510,510,510,510,510,510,510,643,2016-03-20,,,
511,511,511,511,511,511,511,511,511,511,645,2016-03-22,,,
512,512,512,512,512,512,512,512,512,512,646,2016-03-23,2016-04-22,2016-05-22,2016-05-22
513,513,513,513,513,513,513,513,513,513,647,2016-03-24,,,
514,514,514,514,514,514,514,514,514,514,648,2016-03-25,,,
515,515,515,515,515,515,515,515,515,515,649,2016-03-26,2016-04-23,2016-05-17,2016-05-28
516,516,516,516,516,516,516,516,516,516,651,2016-03-28,2016-05-04,,
517,517,517,517,517,517,517,517,517,517,652,2016-03-29,,,
518,518,518,518,518,518,518,518,518,518,653,2016-03-30,2016-03-31,2016-05-04,2016-05-19
519,519,519,519,519,519,519,519,519,519,654,2016-03-31,2016-04-11,2016-04-11,2016-04-11
520,520,520,520,520,520,520,520,520,520,656,2016-04-02,2016-05-19,2016-05-19,2016-05-19
521,521,521,521,521,521,521,521,521,521,657,2016-04-03,,,
522,522,522,522,522,522,522,522,522,522,658,2016-04-04,2016-04-05,2016-04-28,2016-04-28
523,523,523,523,523,523,523,523,523,523,659,2016-04-05,,,
524,524,524,524,524,524,524,524,524,524,660,2016-04-06,,,
525,525,525,525,525,525,525,525,525,525,661,2016-04-07,2016-04-20,2016-05-12,2016-06-02
526,526,526,526,526,526,526,526,526,526,662,2016-04-08,,,
527,527,527,527,527,527,527,527,527,527,664,2016-04-10,2016-05-12,2016-05-12,2016-05-12
528,528,528,528,528,528,528,528,528,528,665,2016-04-11,2016-05-15,2016-05-15,2016-05-15
529,529,529,529,529,529,529,529,529,529,667,2016-04-13,2016-05-03,2016-06-01,2016-06-14
530,530,530,530,530,530,530,530,530,530,668,2016-04-14,2016-05-19,2016-05-19,2016-05-19
531,531,531,531,531,531,531,531,531,531,669,2016-04-15,,,
532,532,532,532,532,532,532,532,532,532,670,2016-04-16,,,
533,533,533,533,533,533,533,533,533,533,671,2016-04-17,,,
534,534,534,534,534,534,534,534,534,534,672,2016-04-18,,,
535,535,535,535,535,535,535,535,535,535,673,2016-04-19,,,
536,536,536,536,536,536,536,536,536,536,674,2016-04-20,2016-04-21,2016-05-26,2016-06-06
537,537,537,537,537,537,537,537,537,537,675,2016-04-21,2016-04-22,2016-04-22,2016-04-22
538,538,538,538,538,538,538,538,538,538,676,2016-04-22,,,
539,539,539,539,539,539,539,539,539,539,677,2016-04-23,,,
540,540,540,540,540,540,540,540,540,540,678,2016-04-24,,,
541,541,541,541,541,541,541,541,541,541,680,2016-04-26,,,
542,542,542,542,542,542,542,542,542,542,682,2016-04-28,,,
543,543,543,543,543,543,543,543,543,543,683,2016-04-29,2016-06-13,,
544,544,544,544,544,544,544,544,544,544,684,2016-04-30,2016-05-18,2016-06-09,
545,545,545,545,545,545,545,545,545,545,685,2016-05-01,2016-05-29,,
546,546,546,546,546,546,546,546,546,546,688,2016-05-04,,,
547,547,547,547,547,547,547,547,547,547,689,2016-05-05,,,
548,548,548,548,548,548,548,548,548,548,690,2016-05-06,2016-05-31,,
549,549,549,549,549,549,549,549,549,549,691,2016-05-07,2016-06-07,,
550,550,550,550,550,550,550,550,550,550,693,2016-05-09,,,
551,551,551,551,551,551,551,551,551,551,694,2016-05-10,,,
552,552,552,552,552,552,552,552,552,552,695,2016-05-11,2016-05-12,2016-05-12,2016-05-12
553,553,553,553,553,553,553,553,553,553,696,2016-05-12,,,
554,554,554,554,554,554,554,554,554,554,697,2016-05-13,,,
555,555,555,555,555,555,555,555,555,555,698,2016-05-14,,,
556,556,556,556,556,556,556,556,556,556,699,2016-05-15,,,
557,557,557,557,557,557,557,557,557,557,700,2016-05-16,2016-06-10,,
558,558,558,558,558,558,558,558,558,558,701,2016-05-17,,,
559,559,559,559,559,559,559,559,559,559,702,2016-05-18,,,
560,560,560,560,560,560,560,560,560,560,703,2016-05-19,,,
561,561,561,561,561,561,561,561,561,561,704,2016-05-20,,,
562,562,562,562,562,562,562,562,562,562,705,2016-05-21,,,
563,563,563,563,563,563,563,563,563,563,706,2016-05-22,,,
564,564,564,564,564,564,564,564,564,564,707,2016-05-23,,,
565,565,565,565,565,565,565,565,565,565,708,2016-05-24,,,
566,566,566,566,566,566,566,566,566,566,709,2016-05-25,,,
567,567,567,567,567,567,567,567,567,567,710,2016-05-26,2016-06-08,2016-06-08,2016-06-08
568,568,568,568,568,568,568,568,568,568,711,2016-05-27,,,
569,569,569,569,569,569,569,569,569,569,712,2016-05-28,,,
570,570,570,570,570,570,570,570,570,570,713,2016-05-29,,,
571,571,571,571,571,571,571,571,571,571,714,2016-05-30,,,
572,572,572,572,572,572,572,572,572,572,715,2016-05-31,,,
573,573,573,573,573,573,573,573,573,573,717,2016-06-02,,,
574,574,574,574,574,574,574,574,574,574,718,2016-06-03,,,
575,575,575,575,575,575,575,575,575,575,720,2016-06-05,,,
576,576,576,576,576,576,576,576,576,576,721,2016-06-06,,,
577,577,577,577,577,577,577,577,577,577,722,2016-06-07,,,
578,578,578,578,578,578,578,578,578,578,724,2016-06-09,,,
579,579,579,579,579,579,579,579,579,579,725,2016-06-10,,,
580,580,580,580,580,580,580,580,580,580,726,2016-06-11,,,
581,581,581,581,581,581,581,581,581,581,728,2016-06-13,,,
582,582,582,582,582,582,582,582,582,582,729,2016-06-14,,,
583,583,583,583,583,583,583,583,583,583,730,2016-06-15,,,
584,584,584,584,584,584,584,584,584,584,732,2015-06-18,2015-07-19,2015-07-30,2015-08-25
585,585,585,585,585,585,585,585,585,585,733,2015-06-19,2015-07-30,2015-08-02,2015-08-31
586,586,586,586,586,586,586,586,586,586,734,2015-06-20,2015-07-28,2015-08-06,2015-08-06
587,587,587,587,587,587,587,587,587,587,735,2015-06-21,2015-07-15,2015-07-15,2015-07-15
588,588,588,588,588,588,588,588,588,588,736,2015-06-22,2015-08-25,2015-09-05,2015-09-12
589,589,589,589,589,589,589,589,589,589,737,2015-06-23,,,
590,590,590,590,590,590,590,590,590,590,738,2015-06-24,,,
591,591,591,591,591,591,591,591,591,591,739,2015-06-25,,,
592,592,592,592,592,592,592,592,592,592,741,2015-06-27,2015-08-14,2015-09-08,2015-09-08
593,593,593,593,593,593,593,593,593,593,742,2015-06-28,2015-08-19,2015-08-19,2015-08-19
594,594,594,594,594,594,594,594,594,594,745,2015-07-01,2015-09-11,2015-09-24,2015-09-24
595,595,595,595,595,595,595,595,595,595,746,2015-07-02,,,
596,596,596,596,596,596,596,596,596,596,748,2015-07-04,2015-07-30,2015-07-30,2015-07-30
597,597,597,597,597,597,597,597,597,597,749,2015-07-05,2015-08-06,2015-09-03,2015-09-15
598,598,598,598,598,598,598,598,598,598,750,2015-07-06,,,
599,599,599,599,599,599,599,599,599,599,751,2015-07-07,,,
600,600,600,600,600,600,600,600,600,600,752,2015-07-08,2015-09-01,2015-09-22,2015-09-22
601,601,601,601,601,601,601,601,601,601,755,2015-07-11,,,
602,602,602,602,602,602,602,602,602,602,756,2015-07-12,,,
603,603,603,603,603,603,603,603,603,603,757,2015-07-13,,,
604,604,604,604,604,604,604,604,604,604,758,2015-07-14,,,
605,605,605,605,605,605,605,605,605,605,759,2015-07-15,,,
606,606,606,606,606,606,606,606,606,606,760,2015-07-16,,,
607,607,607,607,607,607,607,607,607,607,761,2015-07-17,2015-09-06,2015-09-06,2015-09-06
608,608,608,608,608,608,608,608,608,608,763,2015-07-19,2015-09-15,2015-09-15,2015-09-15
609,609,609,609,609,609,609,609,609,609,764,2015-07-20,2015-08-25,2015-09-22,2015-09-22
610,610,610,610,610,610,610,610,610,610,765,2015-07-21,,,
611,611,611,611,611,611,611,611,611,611,766,2015-07-22,,,
612,612,612,612,612,612,612,612,612,612,767,2015-07-23,,,
613,613,613,613,613,613,613,613,613,613,768,2015-07-24,2015-08-08,2015-08-17,2015-09-08
614,614,614,614,614,614,614,614,614,614,769,2015-07-25,,,
615,615,615,615,615,615,615,615,615,615,770,2015-07-26,2015-08-30,2015-09-24,2015-09-24
616,616,616,616,616,616,616,616,616,616,771,2015-07-27,2015-08-23,2015-09-03,2015-09-28
617,617,617,617,617,617,617,617,617,617,772,2015-07-28,,,
618,618,618,618,618,618,618,618,618,618,773,2015-07-29,,,
619,619,619,619,619,619,619,619,619,619,774,2015-07-30,,,
620,620,620,620,620,620,620,620,620,620,775,2015-07-31,,,
621,621,621,621,621,621,621,621,621,621,776,2015-08-01,2015-08-09,2015-09-03,2015-09-03
622,622,622,622,622,622,622,622,622,622,777,2015-08-02,,,
